Filename	Category_Code (tranSMART)	Column	DataLabel	data_label_src	ControlVocab_cd	Data_type
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_120	18	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_132	19	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_150	20	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_168	21	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_174	22	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_192	23	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_216	24	Animals Fluency 1 min			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Baseline	25	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_12	26	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_18	27	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_24	28	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_30	29	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_36	30	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_42	31	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_48	32	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_54	33	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_60	34	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_72	35	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_78	36	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_84	37	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_96	38	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_108	39	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_114	40	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_120	41	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_132	42	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_150	43	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_168	44	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_174	45	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_192	46	Animals Fluency 1 min Z-score			
Transmart.tsv	Neuropsychological_Examination+Language+Fluency+Category_Fluency+Month_216	47	Animals Fluency 1 min Z-score			
Transmart.tsv	Pharmacogenetics_Findings	48	ApoE Genotype			
Transmart.tsv	Pharmacogenetics_Findings	49	ApoE4 Carrier			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Baseline	50	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_12	51	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_18	52	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_24	53	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_30	54	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_36	55	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_42	56	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_48	57	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_54	58	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_60	59	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_72	60	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_78	61	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_84	62	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_96	63	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_108	64	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_114	65	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_120	66	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_132	67	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_150	68	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_168	69	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_174	70	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_192	71	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_216	72	AVLT Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Baseline	73	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_12	74	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_18	75	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_24	76	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_30	77	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_36	78	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_42	79	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_48	80	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_54	81	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_60	82	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_72	83	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_78	84	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_84	85	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_96	86	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_108	87	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_114	88	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_120	89	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_132	90	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_150	91	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_168	92	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_174	93	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_192	94	AVLT Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Auditory_Verbal_Learning_Test_(Rey)+Month_216	95	AVLT Immediate			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	96	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	97	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	98	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	99	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	100	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	101	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	102	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	103	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	104	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	105	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	106	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	107	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	108	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	109	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	110	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	111	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	112	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	113	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	114	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	115	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	116	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	117	CDR Community Affairs			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	118	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	119	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	120	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	121	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	122	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	123	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	124	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	125	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	126	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	127	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	128	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	129	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	130	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	131	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	132	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	133	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	134	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	135	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	136	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	137	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	138	CDR Home and Hobbies			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	139	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	140	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	141	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	142	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	143	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	144	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	145	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	146	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	147	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	148	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	149	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	150	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	151	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	152	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	153	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	154	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	155	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	156	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	157	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	158	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	159	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	160	CDR Judgement and Problem Solving			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	161	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	162	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	163	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	164	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	165	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	166	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	167	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	168	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	169	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	170	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	171	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	172	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	173	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	174	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	175	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	176	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	177	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	178	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	179	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	180	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	181	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	182	CDR Memory			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	183	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	184	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	185	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	186	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	187	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	188	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	189	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	190	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	191	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	192	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	193	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	194	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	195	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	196	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	197	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	198	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	199	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	200	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	201	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	202	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	203	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	204	CDR Orientation			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	205	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	206	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	207	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	208	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	209	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	210	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	211	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	212	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	213	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	214	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	215	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	216	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	217	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	218	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	219	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	220	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	221	CDR Personal Care			
